country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,1.491954023,1.438284519,1.615145167,1.6891874,1.871338517,2.395165118,3.20900277,3.798367764,4.027895674,4.137966042,4.323609018,4.590751615,4.683597747,5.700755835,4.368804536,5.542798249,5.499202868,5.229053273,6.581129393,6.292877424,6.486233273,5.538439167,5.091111975,3.718407061,4.174744941,4.250619956,4.619277083,4.548109175,4.769587107,4.633988969,4.4516536,5.08703158,5.042642803,5.07945483,5.029814633,5.004740931,4.820893,4.780220721,4.763750283,4.67472744,4.555392285,4.78633634,4.688988306,4.602163791,4.64618695,4.766063014,4.836476779,4.786958772,4.74113997,4.746781672,4.542832237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Svalbard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,0.09450686,0.010257587,,,0.028759899,0.206017236,0.502678738,0.552631686,0.660109787,0.701879006,0.822611342,0.871472046,0.807505852,0.761125726,0.621457774,0.652451982,0.625779098,0.619899689,0.775283948,0.764245171,0.771757115,0.702238903,0.682428737,0.41200754,0.490440333,0.623580999,0.623646404,0.568453975,0.544368757,0.523185219,0.492884654,0.367713203,0.290698315,0.142483971,0.512492535,0.471846112,0.346322281,1.194515294,1.179797053,1.182373664,1.116717677,1.064103888,1.039610803,0.956471368,0.940525386,0.922549579,0.908789398,0.938505529,0.949860795,0.875597533,0.862522512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,6.579901081,6.490357584,6.77651731,7.262842398,7.871573165,8.097100557,9.310076697,8.775040217,9.796656168,10.82059563,11.48483349,10.46172329,10.44281399,10.72642506,9.779711036,9.864671265,10.74356813,10.40421917,9.613243235,10.23798122,8.634051492,8.345047107,7.483641437,7.001548542,6.879306992,7.471305938,7.404744164,7.097416685,6.792162125,6.528288151,5.973285987,6.176551063,6.363158109,5.953842672,6.204150425,5.748230032,6.521109372,5.854949148,5.983782634,5.77265274,5.619504163,5.759176144,6.450358359,6.130266398,6.072200103,5.709937986,5.452381206,5.245428615,5.315688399,4.697578126,5.598303369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,3.686016175,3.779974811,4.388340846,5.179479256,4.915672402,5.208948881,5.327625264,5.433739769,5.9484839,6.229943174,6.531397326,6.741148378,6.853357376,7.329579074,6.541322166,6.150775014,6.369775541,6.478705155,6.678068259,6.328248809,6.430711562,6.152399983,5.77602568,6.283320202,6.105218106,6.169070994,6.513271058,6.162972645,6.194940716,5.963248803,6.422138038,6.230517116,6.318888141,5.914539747,5.935159716,5.589305069,5.654516719,5.847650529,5.880215442,5.702370176,5.447382044,5.959870164,5.611965123,5.501697578,5.486627622,5.579360883,5.606771688,5.054235042,5.333057624,5.457750306,5.056288113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syria,0.705742418,0.649865289,0.657703996,0.717427849,0.83938703,0.683798887,0.884134506,0.801313396,1.002069015,1.176534747,1.0456421,1.348371472,1.139053732,1.119071356,1.324516501,1.481994081,1.763726314,1.819231898,1.827479763,2.618646089,2.335474044,2.888889612,2.564598589,2.827893444,3.234105741,2.803234413,2.87041649,3.214895573,3.180639122,2.888284189,3.038568175,3.40339195,3.401303523,3.505744821,3.514165174,3.104386641,3.047465054,2.757318296,3.307648793,3.363207367,3.192517004,2.964542857,2.302944969,3.103545487,2.838465771,2.739071584,2.832061721,2.972039494,3.437245341,3.096977956,3.030434275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan,1.060516847,1.084810747,1.189920855,1.232277158,1.340273929,1.376765809,1.462978255,1.611839695,1.731437712,1.843345937,1.97097776,2.112794387,2.3592758,2.595667483,2.487698011,2.699168838,3.415238095,3.647443154,4.156926913,4.348309456,4.686463469,4.135867672,4.081274886,4.42874364,4.45426121,4.389115857,4.831390196,4.977409994,5.670337739,6.102401689,6.21007989,6.688821654,7.138186623,7.66513454,7.943314528,8.374260216,8.708546929,9.2846866,9.085890507,9.342935902,9.811882973,10.15736927,10.59284664,10.93656567,11.51947956,11.42528229,11.72345126,11.96258221,11.23307593,10.53955196,11.31371697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.308142634,0.921910112,0.413574157,0.424097316,0.482395713,0.362029908,0.414255843,0.412662092,0.362341908,0.367691083,0.299245491,0.327508873,0.401025172,0.377846374,0.406868288,0.488006074,0.45316766,0.426482924,0.415780045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,0.082253998,0.067866712,0.071729624,0.072963711,0.0911936,0.099490692,0.113915583,0.141874844,0.129326571,0.136258218,0.129907777,0.175442594,0.149398439,0.212664121,0.149037197,0.142967503,0.169198838,0.118296412,0.125526071,0.114386592,0.100860963,0.110107358,0.108910502,0.108043993,0.111821338,0.10791081,0.102063702,0.102979129,0.095617565,0.089436678,0.093109435,0.092462095,0.086716482,0.093645381,0.084146983,0.118655884,0.112442449,0.091224327,0.078906191,0.076431907,0.077883174,0.089574137,0.100179091,0.103456859,0.11518087,0.144660963,0.149243355,0.149726607,0.154672995,0.148099685,0.152664574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,0.135994401,0.147319756,0.173496343,0.186190985,0.242547399,0.234351175,0.289223615,0.360217642,0.491322892,0.406180762,0.41647482,0.506422991,0.558303235,0.607990522,0.586746461,0.575611861,0.662229648,0.722886039,0.770739159,0.790080974,0.844799927,0.785082675,0.766904118,0.842507184,0.895132709,0.929968343,0.931725192,1.047289878,1.209981883,1.401522688,1.679011937,1.823310178,1.978109344,2.228078704,2.460084721,2.809218647,3.10246467,3.168676259,2.774066454,2.928990862,2.982158924,3.163028885,3.340746828,3.55172122,3.819561062,3.840357209,3.882308397,3.867183746,3.835101888,4.025289042,4.271486171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181661429,0.173230082,0.1806937,0.174194129,0.172993944,0.172830428,0.176584249,0.16668379,0.163056449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,0.041832836,0.057519696,0.054735389,0.065416051,0.079784775,0.077668029,0.101890436,0.107433299,0.100613692,0.119880971,0.131122653,0.145627967,0.17962127,0.177023414,0.162160313,0.130971697,0.13277808,0.186268466,0.140373256,0.532708727,0.269474299,0.227904612,0.257643975,0.185243015,0.199204991,0.173977573,0.216620032,0.22722587,0.227850461,0.233902748,0.211066639,0.225023903,0.21869983,0.222022094,0.208981746,0.233346029,0.25177777,0.226777233,0.25910115,0.3303407,0.283021912,0.235952056,0.243916008,0.282964931,0.264169418,0.247470866,0.220799333,0.232863496,0.251983337,0.254722001,0.255483014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokelau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,0.17856853,0.172573383,0.166020194,0.159417979,0.153293013,0.147921037,0.143253415,0.185538927,0.180855611,0.132723609,0.304219164,0.214379819,0.254785922,0.295080208,0.251124352,0.373544027,0.328657434,0.324879093,0.401369033,0.437018738,0.43369642,0.510114901,0.469719129,0.508357685,0.508016356,0.507394476,0.506343457,0.582676498,0.73585849,0.733812242,0.809248555,0.961824318,0.922180538,1.074582291,1.111215614,1.146944436,1.14349869,1.177270734,1.13441825,1.317171468,1.235513351,1.452130468,1.48068879,1.766022135,1.718418656,1.562200688,1.732556308,1.506053553,1.567712888,1.664750754,1.515180636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transnistria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,3.068595634,5.373964475,8.348722373,1.495858107,4.295800077,5.812214787,4.469474875,5.025595686,4.301267565,4.089985976,9.298739844,8.28833731,8.363536496,9.470132118,10.05385218,9.53913461,15.62123452,15.67680598,14.65825045,15.76009449,15.70797007,15.73194709,16.48827118,14.32505628,15.15657064,17.69652422,14.66961235,14.67111283,13.20791681,13.36212059,13.95180341,17.1917165,17.00853682,13.52455391,15.84304336,16.62064794,17.16513602,15.07534537,15.07418472,17.72827269,18.97102658,19.29226402,20.65777693,21.20440662,23.64577023,21.72594204,24.3478454,35.04386203,31.95771727,36.04796851,37.77735535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,0.409173737,0.411252495,0.410576668,0.436842297,0.607147295,0.532181425,0.610917434,0.640288867,0.730622211,0.767567119,0.730186451,0.806012667,0.88936148,0.889314833,0.97382602,0.978853287,1.007167624,1.134130497,1.224016008,1.394984302,1.469598595,1.481458236,1.400731156,1.620703407,1.614548885,1.628681011,1.606067678,1.527209166,1.583193228,1.644458258,1.614829063,1.849183824,1.761447818,1.902474324,1.809467469,1.76079975,1.850867979,1.849165891,1.942703714,1.957785894,2.106678672,2.180460813,2.181157781,2.200638128,2.286900966,2.300148418,2.308450238,2.35591968,2.440669476,2.393129475,2.468832135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,0.597253345,0.600866829,0.729903665,0.746275725,0.846485129,0.860177593,0.968916589,1.007594947,1.06853185,1.117920735,1.202226606,1.316816236,1.453340778,1.570037502,1.578365283,1.659483076,1.822512438,1.974160463,1.830283845,1.752038574,1.717642648,1.7697168,1.882778818,1.914608548,1.980700064,2.160083655,2.319173012,2.529648947,2.415875279,2.618456767,2.694272023,2.698420596,2.733170905,2.793516506,2.708119828,2.921204315,3.145677775,3.265863119,3.248784895,3.138322808,3.396750939,3.013720544,3.142425025,3.293506192,3.352171129,3.483062855,3.787048964,4.066597141,4.021902589,3.866865892,4.095749975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.229485281,6.929335789,8.173092888,8.265739576,7.34847189,6.95450398,6.026446929,7.811417815,7.855596943,8.626670068,8.748011544,9.081640674,9.226054808,9.55620722,9.631988136,11.01318428,11.20039948,9.743814452,10.52149662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7174069,0.69361246,0.675883257,0.87494283,0.834613707,0.777124287,0.707577512,4.296129144,4.006504065,3.641824223,3.96318496,4.387849033,4.58280045,4.384501298,4.328655881,4.206427839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,0.062117422,0.05808624,0.059247892,0.057778515,0.063422498,0.078234647,0.088451061,0.094486666,0.110827388,0.12852756,0.152940617,0.148096016,0.138065928,0.11466742,0.112876306,0.103972273,0.088225489,0.069770388,0.05876735,0.054920984,0.049517731,0.040462834,0.040626318,0.04442428,0.040726255,0.041866221,0.045929864,0.048454664,0.052500556,0.04699087,0.045367957,0.045245984,0.044342988,0.04254855,0.037768056,0.047701171,0.05190872,0.051876195,0.059210261,0.05995946,0.063299016,0.064867712,0.064678129,0.064135222,0.067280409,0.080345994,0.090386244,0.10308759,0.100852839,0.103991889,0.11320975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.42546493,10.59354644,8.699740305,8.722384847,8.120373239,6.776832883,6.590570454,6.735775352,6.560310437,6.638455544,6.63417913,7.393012154,7.257285789,7.114472751,7.006612487,7.0775726,7.03235908,5.726543645,6.706011127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,0.122397659,0.112318249,0.168308439,0.180805076,0.13632961,0.150286569,0.163550707,5.475251862,6.872795232,101.9449467,65.78527231,77.72506168,72.63649541,79.93607411,69.06783087,58.22778325,63.49824095,53.51619924,54.09406495,39.4693333,36.3120612,33.74405112,31.8562054,29.0375707,36.2707615,37.00642451,33.05622201,31.44068605,30.0159027,31.87571962,28.75324875,29.84883678,28.86225989,31.09497523,32.74741974,30.07600328,16.59496717,15.94508113,29.57288649,27.05096263,37.1031264,32.19789338,26.02284928,31.41231635,30.95380899,28.53970008,26.56463484,25.78687314,25.60501366,23.43157057,22.30940485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,11.11911366,11.13303009,11.13880813,11.25583251,11.26351221,11.45472843,11.31430706,10.78107494,10.99226294,11.34137055,11.73509611,11.83821087,11.5863756,11.76813856,10.99418576,10.73346463,10.64201121,10.74232089,10.74747294,11.45427768,10.28786897,9.957271922,9.73479352,9.678931901,9.37840835,9.905083036,10.04408295,10.07541517,10.0244547,10.19431519,9.979974648,10.18479656,10.04789317,9.682954166,9.598924796,9.58007003,9.82361425,9.354158029,9.322261392,9.127136584,9.233474647,9.315212814,8.963441073,9.069662878,9.022277534,9.001867972,8.952900983,8.684595423,8.526466818,7.705539254,7.954468702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,15.5127572,15.2238646,15.56069002,16.02807367,16.51846621,16.99960741,17.66143423,18.13966389,18.62673272,19.38771512,20.66471465,20.61159223,21.40459783,22.1679634,21.17817597,20.10844789,20.85663137,21.23777748,21.68539,21.52639004,20.54059203,19.52885838,18.35646376,18.32700114,18.7187054,18.60508308,18.44289823,19.0467892,19.68028544,19.73482698,18.81945743,18.86679494,19.05616432,19.28392343,19.43717997,19.35877149,19.62023371,19.87559408,19.76765214,19.8037525,20.22341689,19.61477176,19.58778636,19.5033538,19.69046185,19.62757965,19.1514501,19.28039782,18.5459917,17.26222431,17.50271785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,1.701801285,1.602924365,1.540854738,1.639503144,1.710338271,2.049811686,1.985380624,1.776361086,1.760565284,2.00235664,2.044058685,2.061345617,2.153931093,2.046880112,2.012992242,2.109759073,2.075617097,1.97826534,1.997218781,2.168348945,2.002733516,1.832143565,1.650120314,1.284197607,1.153387501,1.094848731,1.049192923,1.167722493,1.566734003,1.58036253,1.284285403,1.454422351,1.639262655,1.405713189,1.270593372,1.424168655,1.67606966,1.699139969,1.72843431,2.033286064,1.59854208,1.530714036,1.389315323,1.383637806,1.689063569,1.738133813,1.997825563,1.798415923,2.489763547,2.35023763,1.972223822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.302496337,5.389558486,4.939347868,4.40252316,4.419325929,4.28482617,4.872490824,4.798243774,4.841064795,4.872775736,5.020897834,4.812649856,4.640350382,4.311694928,4.444973599,4.411953043,4.476669019,4.297996998,3.805251739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wallis et Futuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.011285021,1.772927172,1.779441671,1.789241315,2.058912988,2.076255191,2.096885648,1.589250885,2.141431839,2.162268416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,,,0.594834282,0.471684629,0.864168434,0.641655561,1.007721502,1.074036339,0.772676187,0.530472,0.472325991,0.666447042,0.686256161,0.586554048,0.643946046,0.550627716,0.427055935,0.483223667,0.536081972,0.553645921,0.53902451,0.432885831,0.422712276,0.44264881,0.432740348,0.930554487,0.44096682,0.350158061,0.473566385,0.436349042,0.475099339,0.437691905,0.425066014,0.412869002,0.401816699,0.392243096,0.490929448,0.503084249,0.473926547,0.465315596,0.435861691,0.464272148,0.433467828,0.403397877,0.267560481,0.260453663,0.219905272,0.428701409,0.401974499,0.501874902,0.48960085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
